Genero;Idoso;Casado;Dependentes;Tempo_como_Cliente;Servico_Celular;Servico_Internet;Servico_Seguranca;Suporte_Tecnico;Servico_TV;Tipo_Contrato;Metodo_Pagamento;Pagamento_Mensal;Total_Pago;Churn
M;True;False;False;20;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;89.95;1648.45;False
M;False;True;False;72;True;DSL;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);79.35;5753.25;False
F;False;True;True;71;True;DSL;True;True;False;TWO YEAR;CREDIT CARD (AUTOMATIC);64.05;4492.9;False
M;False;True;True;38;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);101.15;3956.7;False
F;False;False;False;28;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;89.95;2625.55;True
M;True;True;False;17;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;76.45;1233.4;True
M;False;False;False;33;False;DSL;False;False;True;ONE YEAR;ELECTRONIC CHECK;39.1;1309.0;False
F;False;True;True;23;False;DSL;True;True;False;TWO YEAR;MAILED CHECK;34.6;813.45;False
M;False;True;True;58;True;NO;True;True;True;ONE YEAR;ELECTRONIC CHECK;19.55;1108.8;False
F;True;True;False;70;True;FIBER OPTIC;False;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);104.45;7349.35;False
M;False;True;False;4;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;70.5;294.2;False
M;False;True;True;45;True;NO;True;True;True;TWO YEAR;MAILED CHECK;20.35;929.2;False
M;False;False;False;10;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;70.0;740.0;True
M;False;True;True;36;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);19.45;754.5;False
M;False;False;False;54;True;DSL;True;True;True;MONTH-TO-MONTH;MAILED CHECK;69.9;3883.3;False
M;False;True;True;23;True;DSL;False;True;False;TWO YEAR;MAILED CHECK;59.7;1414.2;False
F;False;True;True;41;True;DSL;True;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);78.35;3211.2;False
M;True;False;False;5;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;MAILED CHECK;71.45;371.6;False
M;False;True;True;27;False;DSL;False;False;False;ONE YEAR;CREDIT CARD (AUTOMATIC);45.85;1246.4;False
F;False;False;False;1;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;95.85;95.85;False
F;False;True;True;67;False;DSL;True;True;False;TWO YEAR;CREDIT CARD (AUTOMATIC);35.7;2545.7;False
F;True;True;True;72;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);89.55;6448.85;False
F;False;True;True;56;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);24.95;1468.9;False
M;False;True;True;44;True;NO;True;True;True;ONE YEAR;ELECTRONIC CHECK;24.85;1013.6;False
F;True;True;False;66;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;100.8;6690.75;False
F;False;False;False;34;True;DSL;True;True;False;ONE YEAR;MAILED CHECK;64.4;2088.75;True
F;False;True;False;69;True;FIBER OPTIC;False;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);105.35;7240.65;False
F;False;True;True;1;True;FIBER OPTIC;True;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;102.45;102.45;True
F;False;False;False;40;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);19.65;830.25;False
M;False;True;True;30;True;DSL;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);54.45;1588.7;False
F;False;False;False;11;True;DSL;False;True;True;MONTH-TO-MONTH;MAILED CHECK;70.5;829.3;False
F;False;False;False;15;True;NO;True;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);20.1;302.45;False
M;False;False;False;11;True;DSL;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;69.35;712.25;False
F;False;True;True;64;True;NO;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);19.8;1336.65;False
M;True;True;False;72;True;DSL;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);74.4;5360.75;False
M;True;True;False;72;True;FIBER OPTIC;True;True;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);93.05;6735.05;False
F;False;False;True;1;True;DSL;True;False;False;MONTH-TO-MONTH;MAILED CHECK;51.2;51.2;False
F;False;False;True;15;True;DSL;True;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);65.6;1010.0;False
F;False;False;False;60;True;DSL;False;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);80.55;4847.05;False
M;False;False;False;56;True;DSL;True;False;False;ONE YEAR;MAILED CHECK;52.7;3019.7;False
F;False;False;False;8;True;NO;True;True;True;TWO YEAR;MAILED CHECK;20.85;161.65;False
F;False;False;False;3;True;FIBER OPTIC;False;True;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);80.1;217.55;True
F;False;True;False;49;True;DSL;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);52.15;2583.75;False
F;False;False;False;2;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;80.2;146.05;True
F;False;False;False;6;True;FIBER OPTIC;True;True;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);98.15;567.45;True
M;False;False;False;70;True;FIBER OPTIC;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);114.95;7711.25;False
M;False;False;False;12;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;MAILED CHECK;112.95;1384.75;True
M;True;True;False;52;True;FIBER OPTIC;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);104.45;5481.25;False
F;False;True;False;72;True;FIBER OPTIC;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);113.65;8124.2;False
F;False;False;False;40;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);20.6;827.3;False
F;False;False;False;1;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;MAILED CHECK;70.9;70.9;True
F;True;False;False;3;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;86.85;220.95;True
F;True;False;False;40;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;91.55;3673.6;False
M;False;False;True;1;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;49.85;49.85;False
M;False;True;False;30;True;NO;True;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);19.8;576.65;False
M;False;True;True;23;True;FIBER OPTIC;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;99.85;2331.3;True
M;False;True;True;1;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;74.5;74.5;True
F;True;True;False;44;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;104.15;4495.65;False
M;False;False;False;65;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;109.15;6941.2;True
F;True;False;False;7;True;DSL;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;48.2;340.35;False
M;True;False;False;72;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);25.1;1789.9;False
F;True;False;False;8;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);100.15;908.55;False
F;False;False;False;16;True;DSL;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);65.2;1043.35;True
M;True;True;True;66;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);99.5;6822.15;True
M;False;False;False;1;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;MAILED CHECK;71.55;71.55;True
M;False;False;True;3;True;DSL;True;False;False;MONTH-TO-MONTH;MAILED CHECK;55.9;157.55;False
M;False;True;False;53;True;FIBER OPTIC;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;93.9;5029.2;True
M;True;True;False;8;True;DSL;False;True;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);64.4;581.7;False
M;True;True;False;69;True;FIBER OPTIC;False;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);108.4;7318.2;True
F;False;False;False;5;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;MAILED CHECK;85.3;420.45;False
F;False;True;True;72;True;FIBER OPTIC;True;True;True;TWO YEAR;MAILED CHECK;107.45;7576.7;False
F;False;True;False;13;False;DSL;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);48.75;633.4;True
F;False;False;False;4;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;85.65;321.65;True
F;False;True;True;54;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);91.3;4965.0;False
M;False;True;False;72;True;DSL;False;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);85.95;6151.9;False
M;False;False;False;12;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;106.7;1253.9;True
M;False;False;False;1;False;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;25.15;25.15;True
M;True;False;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;45.2;45.2;False
F;False;True;False;54;True;FIBER OPTIC;False;True;True;ONE YEAR;ELECTRONIC CHECK;110.35;5893.15;True
M;False;True;True;69;True;FIBER OPTIC;False;False;False;TWO YEAR;CREDIT CARD (AUTOMATIC);79.2;5420.65;False
F;False;False;False;48;True;DSL;True;False;False;TWO YEAR;CREDIT CARD (AUTOMATIC);55.5;2627.35;False
F;False;True;True;48;True;FIBER OPTIC;True;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);103.25;5037.55;True
F;False;True;False;8;True;FIBER OPTIC;False;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;90.25;743.75;False
M;False;True;True;71;True;DSL;True;True;True;TWO YEAR;MAILED CHECK;91.25;6589.6;False
M;False;False;False;2;True;DSL;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;47.8;92.45;True
M;False;True;False;67;True;FIBER OPTIC;True;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);100.9;6733.15;False
M;False;True;True;34;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);97.7;3410.0;False
F;False;False;False;3;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;69.85;199.85;False
F;False;True;True;9;True;DSL;False;True;True;ONE YEAR;MAILED CHECK;65.6;593.3;False
M;False;True;True;71;True;FIBER OPTIC;True;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);104.65;7288.4;False
M;False;False;False;57;True;FIBER OPTIC;False;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);90.45;5229.8;False
M;False;False;False;72;False;DSL;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);63.7;4464.8;False
F;True;True;True;48;True;FIBER OPTIC;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;104.5;5068.05;False
M;False;False;False;18;True;NO;True;True;True;ONE YEAR;MAILED CHECK;20.1;401.85;False
M;False;True;True;43;True;FIBER OPTIC;False;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);104.3;4451.85;False
F;False;True;True;72;True;DSL;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);93.25;6688.95;False
M;False;True;True;35;True;DSL;False;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);73.45;2661.1;False
M;False;False;False;4;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;20.7;73.05;False
F;False;True;True;49;True;NO;True;True;True;TWO YEAR;MAILED CHECK;25.25;1211.65;False
F;False;True;True;71;True;FIBER OPTIC;True;False;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);100.5;7030.65;False
M;False;True;True;11;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;90.6;1020.2;False
M;False;True;True;63;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);89.4;5597.65;False
F;True;False;False;65;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);95.45;6223.3;False
F;False;False;True;49;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);20.45;1024.65;False
F;False;False;False;29;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);98.6;2933.2;True
F;True;True;False;15;True;FIBER OPTIC;False;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;83.05;1258.3;True
F;False;True;True;4;True;NO;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;19.95;82.9;False
F;False;True;False;72;True;FIBER OPTIC;False;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);109.15;7789.6;False
F;True;True;False;26;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);85.7;2067.0;False
F;True;True;False;35;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);102.05;3452.55;False
F;False;False;False;57;True;FIBER OPTIC;False;True;False;ONE YEAR;ELECTRONIC CHECK;94.7;5468.95;False
M;False;True;True;28;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;64.4;1802.15;False
F;False;True;False;25;True;NO;True;True;True;ONE YEAR;MAILED CHECK;26.8;733.55;False
F;False;True;False;47;True;DSL;True;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);66.05;3021.45;False
F;False;True;True;57;True;DSL;True;True;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);65.2;3687.85;False
M;True;True;False;16;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);85.05;1391.15;False
M;False;False;False;5;True;DSL;True;False;False;MONTH-TO-MONTH;MAILED CHECK;55.8;274.35;False
M;False;True;False;17;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);70.4;1214.05;True
F;True;False;False;56;True;FIBER OPTIC;False;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);104.75;5510.65;True
M;False;True;True;72;True;NO;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);19.95;1322.85;False
F;True;False;False;21;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;94.25;1973.75;True
F;False;True;True;48;False;DSL;True;False;False;ONE YEAR;CREDIT CARD (AUTOMATIC);45.0;2196.3;False
F;False;True;False;68;True;FIBER OPTIC;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);114.9;7843.55;False
F;False;False;False;30;True;FIBER OPTIC;True;True;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);106.4;3211.9;False
F;False;True;False;3;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;46.1;130.15;False
F;True;False;False;14;False;DSL;True;True;False;TWO YEAR;MAILED CHECK;39.7;692.35;False
F;False;False;True;4;True;NO;True;True;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);20.05;85.5;False
F;False;True;True;71;True;FIBER OPTIC;False;False;False;TWO YEAR;CREDIT CARD (AUTOMATIC);95.75;6849.4;False
M;False;True;True;8;True;NO;True;True;True;ONE YEAR;MAILED CHECK;24.4;203.95;False
M;False;True;True;61;False;DSL;True;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);33.6;2117.2;False
M;False;True;True;72;True;FIBER OPTIC;False;True;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);90.45;6565.85;False
F;False;False;False;5;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;84.0;424.75;False
F;False;False;False;49;True;DSL;True;True;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);67.4;3306.85;False
M;False;False;False;8;True;NO;True;True;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);19.7;168.9;False
M;False;False;False;3;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;80.35;253.8;False
M;False;True;True;9;True;NO;True;True;True;TWO YEAR;MAILED CHECK;19.6;197.4;False
M;False;True;True;67;True;DSL;True;False;False;TWO YEAR;BANK TRANSFER (AUTOMATIC);54.2;3838.2;False
M;False;False;False;46;True;DSL;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);45.2;2065.15;False
F;False;True;False;67;True;DSL;True;False;False;ONE YEAR;MAILED CHECK;75.1;5064.45;False
F;False;True;False;55;True;NO;True;True;True;ONE YEAR;ELECTRONIC CHECK;19.7;1140.05;False
M;False;True;False;33;True;DSL;True;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);72.75;2447.45;False
M;False;True;True;62;True;NO;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);20.05;1263.9;False
F;False;False;True;1;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;45.95;45.95;True
M;False;True;True;49;False;DSL;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;39.2;1838.15;False
M;False;False;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;44.75;44.75;False
M;False;True;False;14;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;82.65;1185.0;False
M;True;False;False;18;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);93.9;1743.9;False
F;True;False;False;1;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;70.15;70.15;True
F;False;False;False;1;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);85.55;85.55;True
F;False;True;False;72;True;FIBER OPTIC;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);117.15;8529.5;False
M;False;False;False;64;True;FIBER OPTIC;True;True;False;TWO YEAR;CREDIT CARD (AUTOMATIC);99.25;6549.45;False
M;False;True;False;69;True;FIBER OPTIC;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);112.55;7806.5;False
F;False;False;False;1;True;NO;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;25.7;25.7;False
M;False;True;True;71;True;DSL;True;True;True;TWO YEAR;CREDIT CARD (AUTOMATIC);90.3;6287.3;False
F;False;True;True;66;True;DSL;False;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);49.4;3251.85;False
M;False;False;False;2;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.4;50.6;False
F;True;True;False;71;True;FIBER OPTIC;True;True;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);109.7;7904.25;False
M;False;False;False;11;True;DSL;False;False;True;ONE YEAR;ELECTRONIC CHECK;61.25;729.95;False
M;False;False;True;47;True;DSL;True;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;55.3;2654.05;False
F;False;True;False;35;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;70.3;2416.55;True
M;True;True;False;32;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);106.35;3520.75;True
M;False;True;True;60;True;FIBER OPTIC;False;True;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);103.75;5969.95;False
M;False;False;False;11;True;NO;True;True;True;ONE YEAR;MAILED CHECK;19.5;226.8;False
F;False;False;False;29;False;DSL;True;True;False;ONE YEAR;CREDIT CARD (AUTOMATIC);39.5;1082.75;False
M;False;True;True;21;False;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;26.05;565.75;False
M;True;True;False;48;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);91.05;4370.75;False
F;False;False;True;3;False;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;29.65;90.05;False
F;False;True;True;43;True;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;50.2;2169.4;False
M;False;False;False;5;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;105.3;550.6;False
F;False;False;False;1;True;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;55.45;55.45;False
M;False;True;True;71;True;DSL;True;True;True;ONE YEAR;ELECTRONIC CHECK;85.45;6300.85;False
F;False;True;True;8;True;NO;True;True;True;ONE YEAR;ELECTRONIC CHECK;19.8;160.05;False
M;False;False;False;8;True;DSL;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;59.25;436.6;False
M;False;False;False;20;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);90.7;1781.35;False
F;False;True;True;33;True;FIBER OPTIC;True;False;True;ONE YEAR;MAILED CHECK;103.7;3467.0;True
M;False;False;False;71;True;FIBER OPTIC;False;False;False;ONE YEAR;CREDIT CARD (AUTOMATIC);79.05;5552.5;False
F;True;True;False;31;True;FIBER OPTIC;False;False;True;ONE YEAR;ELECTRONIC CHECK;90.7;2835.5;False
F;True;True;False;38;True;FIBER OPTIC;True;False;False;ONE YEAR;CREDIT CARD (AUTOMATIC);95.0;3591.25;False
M;False;False;False;1;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;88.35;88.35;True
F;False;True;True;2;False;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;30.25;63.75;False
F;False;True;False;12;False;DSL;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);49.85;617.15;False
F;False;False;True;9;True;FIBER OPTIC;True;True;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);93.0;870.25;False
M;True;False;True;11;True;DSL;False;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;54.55;601.25;False
M;False;False;True;6;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.7;111.65;False
F;False;True;False;71;True;DSL;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);84.8;6046.1;False
F;False;True;True;42;True;FIBER OPTIC;True;False;True;ONE YEAR;CREDIT CARD (AUTOMATIC);94.45;3923.8;False
F;False;True;True;8;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;94.2;777.3;True
F;False;False;False;5;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;ELECTRONIC CHECK;96.25;512.45;True
F;False;True;False;2;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;70.7;141.45;True
F;False;True;True;45;True;NO;True;True;True;TWO YEAR;MAILED CHECK;20.85;892.15;False
M;False;True;True;28;False;DSL;False;True;True;ONE YEAR;CREDIT CARD (AUTOMATIC);60.0;1682.05;False
F;False;True;False;43;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;80.45;3398.9;False
M;False;False;True;60;True;DSL;True;True;True;TWO YEAR;ELECTRONIC CHECK;84.95;4984.85;False
F;False;True;False;42;False;DSL;False;True;False;ONE YEAR;MAILED CHECK;33.55;1445.3;True
M;False;True;True;7;False;DSL;True;True;False;TWO YEAR;CREDIT CARD (AUTOMATIC);49.65;305.55;False
F;False;True;False;25;True;NO;True;True;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);20.2;507.9;False
F;True;True;True;40;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);94.55;3640.45;True
M;False;False;False;27;True;FIBER OPTIC;False;False;True;ONE YEAR;BANK TRANSFER (AUTOMATIC);100.5;2673.45;False
M;False;False;False;10;False;DSL;False;True;False;MONTH-TO-MONTH;ELECTRONIC CHECK;35.75;389.8;False
F;True;False;False;27;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);86.45;2401.05;False
F;False;False;False;11;True;DSL;False;True;False;ONE YEAR;BANK TRANSFER (AUTOMATIC);53.8;651.55;False
M;False;True;True;4;False;DSL;True;False;True;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);38.55;156.1;False
M;False;False;False;68;False;DSL;False;False;False;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);39.9;2796.35;False
M;True;False;False;1;True;FIBER OPTIC;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;70.05;70.05;False
F;False;False;False;18;True;NO;True;True;True;ONE YEAR;MAILED CHECK;20.1;407.05;False
F;False;False;False;57;True;FIBER OPTIC;True;False;True;TWO YEAR;BANK TRANSFER (AUTOMATIC);112.95;6465.0;True
M;False;False;False;26;True;NO;True;True;True;MONTH-TO-MONTH;ELECTRONIC CHECK;20.3;511.25;False
F;False;True;False;17;False;DSL;False;False;False;MONTH-TO-MONTH;CREDIT CARD (AUTOMATIC);35.65;646.05;False
M;False;False;False;1;False;DSL;False;False;False;MONTH-TO-MONTH;ELECTRONIC CHECK;35.9;35.9;True
M;False;False;True;38;True;FIBER OPTIC;False;False;True;MONTH-TO-MONTH;BANK TRANSFER (AUTOMATIC);99.25;3777.15;True
M;True;True;False;59;True;FIBER OPTIC;True;False;False;ONE YEAR;CREDIT CARD (AUTOMATIC);82.95;4903.15;False
M;False;False;False;30;True;DSL;True;False;False;TWO YEAR;MAILED CHECK;55.65;1653.85;False
M;True;False;False;2;False;DSL;False;False;False;MONTH-TO-MONTH;MAILED CHECK;24.45;47.5;True
F;True;True;False;50;True;NO;True;True;True;ONE YEAR;ELECTRONIC CHECK;25.2;1306.3;False
M;False;False;False;9;False;DSL;True;True;False;ONE YEAR;MAILED CHECK;50.8;463.6;False
F;False;True;True;3;True;NO;True;True;True;MONTH-TO-MONTH;MAILED CHECK;19.65;60.65;False
